num states cc mbpt cc_times mbpt_times
3 3 0 0 0.149529 0.000094
3 4 -0.35311059394953598 -0.40446352334169866 1.673042 0.000151
3 5 -0.51400453052534489 -0.58509499367229645 1.786731 0.000180
3 6 -1.2128507271935594 -1.3909669502639559 1.964719 0.000516
3 7 -1.5213346270830455 -1.7102964834374876 2.248574 0.000581
3 8 -1.6013972309261466 -1.7943068044597434 2.465201 0.000832
3 9 -1.7100105362734404 -1.9055510794944364 1.228867 0.000531
3 10 -1.7679628718758678 -1.9651757230725595 3.024712 0.000630
3 11 -1.8153234359426187 -2.013874022066648 2.993657 0.001670
3 12 -1.8262156502699249 -2.0251877517187982 1.589282 0.001972
3 13 -1.8532464911385398 -2.0533404603085574 2.676208 0.001544
3 14 -1.893162984195953 -2.0954226299985557 3.979971 0.001833
3 15 -1.895822431144343 -2.0982414358672568 4.207578 0.002031
3 16 -1.9145836645794891 -2.1182678895812419 4.707442 0.003355
3 17 -1.9263330162979087 -2.1309413678816469 3.530706 0.003472
3 18 -1.9329257746115767 -2.1380641667507918 3.876147 0.005398
3 19 -1.9383620328620046 -2.1439856999134634 6.057046 0.004160
3 20 -1.9475368239854622 -2.1540360962448859 6.564696 0.004073
3 21 -1.9513788677279322 -2.158265541225338 6.846244 0.004350
3 22 -1.9541428009630091 -2.1613256518399391 7.421701 0.007715
3 23 -1.9569726607819407 -2.1644617788710692 7.694166 0.006990
3 24 -1.9631915165263125 -2.1713851813189016 8.470329 0.004874
3 25 -1.9656204490928209 -2.1740990097385917 8.895539 0.011803
3 26 -1.9698942084405879 -2.1788922165049849 9.688830 0.005457
3 27 -1.9725076160500707 -2.1818312174970278 10.402515 0.010855
3 28 -1.9729903611037851 -2.1823746072292174 10.654161 0.005449
3 50 -1.9902930247143167 -2.2020784746785642 31.457342 0.010126
3 53 -1.9911795579538731 -2.2031007525456436 35.655873 0.012005
3 65 -1.9938122151330309 -2.2061458705284256 58.369918 0.036513
3 40 -1.9857883714198572 -2.1969061187782311 19.150200 0.017569
3 70 -1.9944537610588586 -2.2068903690167527 69.614161 0.043349
