num states cc mbpt cc_times mbpt_times
9 9 0 0 0.148817 0.000105
9 10 -1.1199525854490679 -1.3755615153944769 1.052224 0.000720
9 11 -2.8925019072454479 -3.5139705900917422 2.469949 0.001837
9 12 -3.8585471781732643 -4.9029059427021666 3.074096 0.004663
9 13 -5.6465248989555157 -7.2618905578907009 6.803115 0.004310
9 14 -9.3435601385199938 -12.347352490982431 13.856712 0.005789
9 15 -9.6214265647831301 -12.749665781692462 13.903867 0.018966
9 16 -11.208254087369786 -14.628135308911475 22.182012 0.011838
9 17 -12.137075276269728 -15.673466677517446 30.640471 0.011732
9 18 -12.822558129570755 -16.479889341527354 36.743580 0.017625
9 19 -13.221909464735457 -16.898249001998277 41.896049 0.043005
9 20 -13.953901026163532 -17.666719288423867 55.630209 0.021316
9 21 -14.359210460620627 -18.114377081364367 63.627662 0.030318
9 22 -14.6054165454571 -18.37162728863742 72.982988 0.026580
9 23 -14.864244895059944 -18.641540910622545 82.986120 0.029075
9 24 -15.415972043642993 -19.214198469548954 109.147027 0.038288
9 25 -15.627075708887762 -19.432031942627074 136.666664 0.069752
9 26 -16.01838525624531 -19.836108666475148 168.488773 0.052448
9 27 -16.236754226073479 -20.05956536359577 177.953339 0.059096
9 28 -16.28319094753936 -20.10749080337483 205.303373 0.059842
9 29 -16.445466238696454 -20.274317222103242 224.066799 0.105921
9 30 -16.596624371435695 -20.430155983715956 236.576369 0.109595
9 31 -16.729413791766085 -20.566740796625187 261.526131 0.102884
9 32 -16.806612939757429 -20.646507672732465 284.082088 0.087163
9 33 -16.85596689756704 -20.697132776466283 287.272261 0.090813
9 34 -17.003714650239878 -20.849525145338887 325.229450 0.102017
9 50 -17.772847855566287 -21.654435879203202 884.496563 0.261724
9 59 -17.949300492102164 -21.844697022727576 1255.100476 0.348195
9 65 -18.030990558142484 -21.934143258563267 1746.340044 0.404660
9 40 -17.407968137023374 -21.269424980718661 500.585946 0.193711
9 70 -18.074372537667539 -21.982046580942985 2215.676988 0.476955
