num states cc mbpt cc_times mbpt_times
11 11 0 0 0.154694 0.000144
11 12 -0.19219729047809642 -0.21607528487186506 1.613749 0.000423
11 13 -1.5986485637629229 -1.9376510286268642 2.820186 0.001137
11 14 -6.5216269384129557 -9.0180942144197225 8.919271 0.005557
11 15 -7.0495959557624435 -9.7557920672841405 9.914565 0.006006
11 16 -10.26429426563524 -14.038713345311908 19.863098 0.027489
11 17 -12.69046786749708 -17.407340921875416 28.660335 0.013714
11 18 -13.643076923824928 -18.495701829799408 37.194455 0.017888
11 19 -14.622784559088148 -19.641461999092012 45.041849 0.018066
11 20 -16.371092783943201 -21.691038069050052 63.999505 0.026485
11 21 -16.970248131690234 -22.339425670210474 77.797786 0.064207
11 22 -17.457026248236417 -22.868594919383746 89.897229 0.034698
11 23 -17.973693810289387 -23.415654553963545 102.690164 0.038693
11 24 -19.131938969914529 -24.644773213322001 153.278229 0.052654
11 25 -19.627575728272593 -25.174491380941003 173.660995 0.062395
11 26 -20.403613333249702 -25.981341912994225 228.621725 0.083196
11 27 -20.919687001573543 -26.52287731156536 270.679291 0.087294
11 28 -21.007088059888169 -26.612066524791825 281.719342 0.089155
11 29 -21.335418964252771 -26.948792587794781 324.286879 0.097718
11 30 -21.627873468508575 -27.247530053521057 375.335957 0.110358
11 31 -21.903689698285472 -27.529882442904558 408.862014 0.125865
11 32 -22.058476688220708 -27.688022365121221 429.368205 0.127486
11 33 -22.185216589882629 -27.818875235815216 470.776739 0.139816
11 34 -22.505702027209779 -28.147236643365154 516.722908 0.153995
11 35 -22.597881968642987 -28.24196537059219 552.667913 0.158122
11 36 -22.919575960499145 -28.571095457489193 634.545748 0.197859
11 50 -24.166450973764523 -29.854755311302874 1801.459226 0.431977
11 61 -24.632744431402159 -30.345226453440883 3012.036356 1.276886
11 65 -24.740122648687471 -30.45989619297762 3670.097812 2.121554
11 40 -23.36795831524816 -29.029942664247326 973.406362 0.503670
11 70 -24.835706268996024 -30.562725373266801 4438.756078 1.288944
