num states cc mbpt cc_times mbpt_times
2 2 0 0 0.142109 0.000103
2 3 -0.34007076315188733 -0.36914257179391397 1.756381 0.000079
2 4 -0.383696450591135 -0.41306876449202468 1.877345 0.000113
2 5 -0.48492625859349647 -0.52649134974067791 1.863225 0.000115
2 6 -0.55103976890712758 -0.59618135814237572 1.917355 0.000194
2 7 -0.5881652349059745 -0.63456558670001695 1.861933 0.000412
2 8 -0.59433753590430971 -0.64118137803068775 1.806796 0.000183
2 9 -0.60408854614196039 -0.65184265584313317 1.843906 0.000272
2 10 -0.61120495457888402 -0.65956066271403546 2.001547 0.000334
2 11 -0.61589030557714852 -0.66474037236322525 2.048245 0.000477
2 12 -0.61669799922496549 -0.66564796500252488 2.103532 0.000364
2 13 -0.61898961315469248 -0.6682211668545105 2.146048 0.000558
2 14 -0.62249856134399395 -0.6721868740992738 2.184353 0.000751
2 15 -0.62278063500979675 -0.67250353520946737 2.255870 0.000704
2 16 -0.62456108913489095 -0.67452584556323081 2.526685 0.000708
2 17 -0.62571137245311226 -0.67583661079910051 2.472140 0.001154
2 18 -0.62631610789251668 -0.67653001889023878 2.628607 0.000238
2 19 -0.62686162181787264 -0.67715541532436896 1.195668 0.001126
2 20 -0.62780317036004074 -0.67823651022918496 2.830283 0.001157
2 21 -0.62814615784954531 -0.67863226844464175 2.974955 0.001575
2 22 -0.62843607958253866 -0.67896671873743875 3.277868 0.000486
2 23 -0.62872768048202332 -0.67930362263275645 3.037409 0.000565
2 24 -0.62938552806614312 -0.6800639908909345 3.469886 0.000596
2 25 -0.62963826956629743 -0.68035613289818753 3.639684 0.001953
2 26 -0.6300959494948446 -0.68088736636188596 2.507231 0.000710
2 27 -0.63038313824885606 -0.68122061274959289 4.009710 0.001896
2 50 -0.63239271958212218 -0.68356914866596918 13.466217 0.002982
2 52 -0.63245682555988547 -0.68364454937438102 16.392480 0.004686
2 65 -0.63281430202053324 -0.68406566992714946 33.807731 0.006729
2 40 -0.63186697720404161 -0.68295221533080785 9.497570 0.008758
2 70 -0.63289202741754735 -0.6841574068189582 33.455835 0.007982
