num states cc mbpt cc_times mbpt_times
9 9 0 0 0.152270 0.003390
9 10 -1.3488457675064063 -1.4125034736071174 5.075563 0.000682
9 11 -3.4815133155936846 -3.6401365905622356 9.585962 0.018580
9 12 -4.7876017496676404 -5.0703412588814487 11.030895 0.011460
9 13 -7.0693813945943909 -7.5182323491248351 15.025039 0.009709
9 14 -11.908275991263851 -12.784050175552611 28.973462 0.021074
9 15 -12.282009274248777 -13.198466779333984 29.831110 0.036456
9 16 -14.147560991638304 -15.140926320996677 47.806613 0.021838
9 17 -15.199032455565579 -16.221513670127749 59.717902 0.047887
9 18 -15.999535081007945 -17.053798618151582 72.642786 0.041618
9 19 -16.427793557728734 -17.485730971487005 91.142609 0.270672
9 20 -17.21303495203961 -18.278195344394359 113.352105 0.195450
9 21 -17.663812597411273 -18.739046648012955 124.391069 0.110174
9 22 -17.926226269468696 -19.003620462956739 139.615197 0.246930
9 23 -18.201439933155388 -19.280988334897462 153.091145 0.057642
9 24 -18.785424119407722 -19.868954590318481 173.730960 0.063131
9 25 -19.007688627199741 -20.092443590092117 220.800715 0.131634
9 26 -19.419398704953153 -20.506491525668107 280.188962 0.386014
9 27 -19.647382748069003 -20.735325027385311 313.645937 0.365839
9 28 -19.69613472842379 -20.784347239221667 309.632168 0.143381
9 29 -19.865888720668 -20.954911100763884 347.597770 0.246622
9 30 -20.024266837730224 -21.114137991129446 403.184321 0.283192
9 31 -20.163071739853347 -21.253627653178832 449.532816 0.746913
9 32 -20.24401732240419 -21.335050267034042 465.637287 0.388754
9 33 -20.295450805274054 -21.386709199531307 486.822761 0.483439
9 34 -20.450009797294108 -21.542127381304311 539.310740 0.303491
9 50 -21.261361260902831 -22.360530680947761 988.364474 0.273485
9 59 -21.451168776660509 -22.553183468449838 1533.847136 0.808022
9 65 -21.539980287723751 -22.643611000679872 1967.433204 0.626721
9 40 -20.87452007960999 -21.969648350165127 597.181589 0.779869
9 70 -21.587417854791582 -22.69199522693965 2316.386922 0.957616
