num states cc mbpt cc_times mbpt_times
8 8 0 0 0.155433 0.000093
8 9 -2.408862153328537 -2.5798317201654064 2.818611 0.000349
8 10 -4.215652701199943 -4.4959090634611831 4.166119 0.001608
8 11 -6.199645460420399 -6.6155082815436437 6.103240 0.003789
8 12 -6.5826019179627284 -7.0070380515335904 6.865669 0.003951
8 13 -8.4468887854483743 -9.0391830329065428 9.309622 0.005748
8 14 -10.36351499002582 -11.010666143604364 15.476645 0.006478
8 15 -10.454851482533467 -11.102289459002346 16.283882 0.005693
8 16 -11.217112200818548 -11.871288002454207 23.451246 0.011622
8 17 -11.778189039239964 -12.440808590537838 28.587688 0.033528
8 18 -12.127682845808842 -12.795934311145661 32.118383 0.014700
8 19 -12.379302908383366 -13.049595667639524 37.596603 0.016015
8 20 -12.806721779325898 -13.479808927296801 49.293492 0.018708
8 21 -12.98862747803941 -13.662736444836842 55.249515 0.019420
8 22 -13.116932510784945 -13.791553896255403 60.910443 0.021356
8 23 -13.26398309010505 -13.939497467165134 69.810594 0.023193
8 24 -13.561923387049868 -14.238810735826158 87.599907 0.031738
8 25 -13.673026063310227 -14.350265298961162 96.826534 0.037422
8 26 -13.877863147159296 -14.556038805907409 118.331241 0.040313
8 27 -13.998613603812569 -14.6773608651995 133.720313 0.045631
8 28 -14.024161864485627 -14.703066996983054 138.041441 0.046546
8 29 -14.112269823941133 -14.791680372002508 155.108308 0.049784
8 30 -14.19114633528223 -14.871061296822708 165.660754 0.054920
8 31 -14.263649222586727 -14.944049143430515 185.785546 0.092186
8 32 -14.303813358692587 -14.984503035568247 197.030086 0.062656
8 33 -14.33073250129431 -15.01159617514165 203.267468 0.063666
8 50 -14.822937291911554 -15.509362657153451 556.522235 0.162871
8 58 -14.912507518294033 -15.600593130057124 785.058896 0.225724
8 65 -14.964412946344666 -15.653595879889899 1064.990736 0.273737
8 40 -14.626783722474167 -15.310426521474497 402.188898 0.134219
8 70 -14.98874208926085 -15.678474009912549 1334.265934 0.305641
