num states cc mbpt cc_times mbpt_times
2 2 0 0 0.222779 0.002166
2 3 -0.36164292437060486 -0.36774878256564314 4.128710 0.001367
2 4 -0.4058827501243123 -0.41204586286487715 4.006750 0.000120
2 5 -0.51696370348056941 -0.52576620943054053 3.115551 0.000097
2 6 -0.5863724907017529 -0.59590241252753662 3.467194 0.002702
2 7 -0.62471117693948985 -0.63448516737654714 4.366449 0.000202
2 8 -0.63126701063161006 -0.64113239277138045 4.353006 0.006004
2 9 -0.64178952013878521 -0.65184420054218739 2.484799 0.000084
2 10 -0.64941433889663291 -0.6595939859445229 3.282391 0.000100
2 11 -0.65451148247912061 -0.66479454568441243 4.174056 0.000115
2 12 -0.65540164457552841 -0.66570570164265974 3.348277 0.000113
2 13 -0.65792454129686861 -0.66828791427350553 2.843771 0.000132
2 14 -0.66180707539825656 -0.67226683012852884 3.215069 0.000787
2 15 -0.66211736204852512 -0.67258442446389943 3.289674 0.000710
2 16 -0.66409416389163067 -0.67461242819513345 3.305076 0.000333
2 17 -0.66537439987798075 -0.67592668334589701 3.892612 0.001082
2 18 -0.66605073120724034 -0.6766218439210796 4.264026 0.000680
2 19 -0.66666062590525343 -0.67724872120335755 4.064374 0.000697
2 20 -0.66771452057553948 -0.67833228335749685 8.710016 0.004324
2 21 -0.66809992115537409 -0.67872892149225739 5.390028 0.016277
2 22 -0.66842555916269597 -0.67906404438689771 8.280941 0.002701
2 23 -0.66875344740136633 -0.67940159687597412 8.016537 0.001246
2 24 -0.66949336742777632 -0.68016337914850289 7.456404 0.014299
2 25 -0.66977763815928015 -0.68045605256117137 7.006521 0.015826
2 26 -0.670294043722656 -0.68098817004077361 10.429503 0.004837
2 27 -0.67061799031142244 -0.68132195407924245 9.831245 0.001887
2 50 -0.67289673799950178 -0.68367331974357537 13.936101 0.002759
2 52 -0.67296977416158577 -0.68374878202287925 15.375642 0.002814
2 65 -0.67337751731222539 -0.68417020516897642 30.958776 0.002186
2 40 -0.67229879244554414 -0.6830558045011037 7.154775 0.001867
2 70 -0.67346629631267285 -0.68426199810875499 36.760691 0.008320
