num states cc mbpt cc_times mbpt_times
14 14 0 0 0.153596 0.000179
14 15 -0.022509462039545489 -0.026738113544411336 1.413479 0.000409
14 16 -1.6925183226719758 -2.9408679160715669 6.103265 0.005437
14 17 -3.5731713159059191 -6.6754986494552782 14.103993 0.008486
14 18 -5.0904911826018111 -10.485386145037106 20.045537 0.011779
14 19 -6.3245789347164729 -13.226797832267609 27.735086 0.016112
14 20 -8.7481172743475053 -18.816394715545457 51.358353 0.042369
14 21 -9.7763573299064852 -20.658854289670856 67.998237 0.083433
14 22 -10.579056634874402 -22.040448672525191 84.257473 0.061948
14 23 -11.424782970363754 -23.389577257811695 105.806116 0.103930
14 24 -13.286937389495076 -26.190208623438796 173.369700 0.059935
14 25 -13.986139443012267 -27.095904589650083 221.320611 0.069741
14 26 -15.392780136147273 -28.996528532613656 324.982026 0.094610
14 27 -16.227241337061351 -30.052386075589183 376.617557 0.156590
14 28 -16.406542840147981 -30.281913253605325 410.556160 0.116639
14 29 -17.047353510356704 -31.073943219448104 481.789160 0.138436
14 30 -17.63492795300872 -31.78553339010568 542.161325 0.176716
14 31 -18.178094886369177 -32.43627335790957 669.744709 0.215473
14 32 -18.484242337600651 -32.79499130822871 716.769955 0.195371
14 33 -18.680493720918527 -33.00723508906146 761.655263 0.255612
14 34 -19.289351464114468 -33.698436394412475 889.156454 0.265010
14 35 -19.451646677709633 -33.875454965855802 969.896404 0.289651
14 36 -20.089343668135086 -34.584673024326534 1152.213120 0.324921
14 37 -20.399812671900655 -34.935149862331826 1262.753347 0.341979
14 38 -20.542738946096264 -35.095261617104526 1309.384739 0.359874
14 39 -20.668668116163957 -35.23291913146204 1420.270781 0.387603
14 50 -22.690261297595193 -37.445976260562972 3447.752853 0.850805
14 64 -23.862236650598987 -38.76420895322731 7969.209751 1.355875
14 65 -23.908919176015083 -38.818814225615007 11003.155104 1.433509
14 40 -21.033025850892219 -35.6365890467791 1669.759075 0.395856
14 70 -24.112341705845473 -39.059686396985391 13765.687808 1.700203
