num states cc mbpt cc_times mbpt_times
4 4 0 0 0.148349 0.000096
4 5 -0.056276179064126748 -0.056388715544473389 1.749452 0.000132
4 6 -0.69546705744865511 -0.69681918155877498 1.979825 0.000603
4 7 -1.6568456514874503 -1.6620107037997891 1.812447 0.000418
4 8 -1.8285109729450357 -1.834032686906595 1.000251 0.000243
4 9 -2.1526556003111068 -2.1589358527864739 1.436668 0.000957
4 10 -2.2599359752158175 -2.2661938315892201 2.033912 0.001141
4 11 -2.356300022308055 -2.3626024985809146 4.150433 0.000917
4 12 -2.3939361409108391 -2.4003131847177834 4.181670 0.001954
4 13 -2.4524511819337653 -2.4588811527751999 3.267221 0.001672
4 14 -2.5539596914559954 -2.5605197597267848 4.249797 0.003100
4 15 -2.559707864346823 -2.5662706536935973 4.446428 0.002890
4 16 -2.6069372362783554 -2.613566815585366 5.553437 0.004121
4 17 -2.6355619268325121 -2.6422386282166759 8.037577 0.005156
4 18 -2.6525942948491843 -2.6593082061925744 7.721632 0.005788
4 19 -2.6657871607291739 -2.6725280222170911 9.533668 0.003133
4 20 -2.6893163779354485 -2.6961120441083199 8.844451 0.006116
4 21 -2.6999345088174778 -2.7067589030552019 9.227134 0.003492
4 22 -2.7072665015422945 -2.7141118086519027 11.140569 0.004036
4 23 -2.7145083957499212 -2.7213762240797932 10.836695 0.003924
4 24 -2.7301012065969252 -2.7370209210993295 12.236843 0.006823
4 25 -2.7362077182396511 -2.7431494218793504 13.572591 0.005613
4 26 -2.7472424803414137 -2.7542249543723347 15.039559 0.007425
4 27 -2.7537315075208335 -2.7607397787712884 16.944582 0.006739
4 28 -2.7549857276323291 -2.761999022762442 17.995368 0.008454
4 29 -2.7595830785582502 -2.7666153742975519 17.576809 0.006507

