num states cc mbpt cc_times mbpt_times
2 2 0 0 0.148377 0.000093
2 3 -0.36623830062899776 -0.36747161667988443 1.991595 0.000113
2 4 -0.41059907369640913 -0.41184369362091788 1.946703 0.000095
2 5 -0.52384264504891087 -0.52562379508756052 2.053661 0.000108
2 6 -0.59392299480375677 -0.59584995990859835 2.005374 0.000103
2 7 -0.63249736408387569 -0.6344727037526976 2.089812 0.000406
2 8 -0.63913254239054007 -0.64112625452800509 2.011204 0.000527
2 9 -0.64981638443136069 -0.65184822820000399 1.986425 0.000441
2 10 -0.65754739354890701 -0.6596044026923662 1.996726 0.000456
2 11 -0.66273128598397579 -0.66480915341392033 2.032377 0.000464
2 12 -0.66363891948790388 -0.66572102549688517 0.852777 0.000110
2 13 -0.66621096050643636 -0.66830504813803804 0.596100 0.000157
2 14 -0.67017305285003381 -0.67228661664825529 2.353931 0.000329
2 15 -0.67048935739487359 -0.67260439831260621 1.831930 0.000744
2 16 -0.67250814977471784 -0.67463354469542935 2.544751 0.000870
2 17 -0.67381622396640151 -0.6759485001334602 1.099464 0.000397
2 18 -0.67450792603698706 -0.67664401230236548 2.057840 0.000710
2 19 -0.67513166307136552 -0.67727118662497865 2.515166 0.000402
2 20 -0.67620971528823248 -0.67835524362555588 3.139565 0.001293
2 21 -0.67660425454377537 -0.67875205822794582 1.809883 0.000353
2 22 -0.67693759171796719 -0.67908731597799177 3.334140 0.001154
2 23 -0.67727331671176616 -0.67942499849524096 2.280705 0.001671
2 24 -0.67803095451809181 -0.68018706422217667 2.419990 0.000926
2 25 -0.67832203255182733 -0.68047984415509299 3.340058 0.000850
2 26 -0.67885114376924482 -0.68101213880228562 2.762846 0.002092
2 27 -0.67918304240641492 -0.6813460305857717 3.356957 0.001418

