num states cc mbpt cc_times mbpt_times
7 7 0 0 0.149851 0.000093
7 8 -0.24415317640457002 -0.28636539114325116 1.605532 0.000303
7 9 -1.7519576659658118 -2.3479053404820913 2.681489 0.001451
7 10 -2.9664727270732887 -4.0496051361531373 4.146237 0.001713
7 11 -4.1583274324827322 -5.7991376611437015 5.989335 0.003301
7 12 -4.4325045015473954 -6.1472245880106682 6.739906 0.004286
7 13 -4.9992606203613565 -6.8116070024922868 8.730463 0.005240
7 14 -6.0475880713646166 -8.0577617608405738 15.307051 0.005523
7 15 -6.1173986330084826 -8.1316712380082841 14.290393 0.024576
7 16 -6.6331250921997835 -8.6889842526236176 20.095153 0.008229
7 17 -6.9598760077117507 -9.0358466801436794 25.253452 0.012950
7 18 -7.1457147786567798 -9.2323663556627054 27.594484 0.009979
7 19 -7.3011076833163155 -9.3957516626299764 31.010837 0.011510
7 20 -7.5745766379437818 -9.6837456992338602 38.947618 0.015294
7 21 -7.6939303732372863 -9.8096702659697623 42.359257 0.018435
7 22 -7.7793112241781106 -9.8991116559625887 47.210971 0.075720
7 23 -7.8680272321216593 -9.9913455847396264 53.609461 0.040477
7 24 -8.0599858736009296 -10.191810268793663 65.884331 0.024618
7 25 -8.1369841700366194 -10.272621192650421 72.296143 0.027292
7 26 -8.2702372409756109 -10.413393552150943 87.397363 0.032526
7 27 -8.3500497626527643 -10.498130990882593 104.097822 0.035840
7 28 -8.3653323854480384 -10.514431920749477 115.795397 0.039279
7 29 -8.4205988536785163 -10.573566586428786 125.378572 0.048359
7 30 -8.4709434816172582 -10.627783512809147 133.310864 0.052098
7 31 -8.5163771612859982 -10.676927639521283 145.714720 0.065661
7 32 -8.5420789266442583 -10.704906441918061 149.524713 0.050598
7 50 -8.8630843325858191 -11.068436509140865 398.850980 0.131680
7 57 -8.9134805371245882 -11.129593746052413 551.288868 0.172220
7 65 -8.9456990081944401 -11.169500136860865 785.057247 0.210669
7 40 -8.7450277810211858 -10.930563763231685 249.645604 0.117284
7 70 -8.9597592246666924 -11.187131968716287 924.643473 0.241164
