num states cc mbpt cc_times mbpt_times
5 5 0 0 0.143170 0.000094
5 6 -0.88159551161459992 -1.1957232428877747 2.339671 0.000596
5 7 -1.9177030677169529 -2.6093788380378538 3.175150 0.000197
5 8 -2.0775570811402151 -2.7822079518365825 3.707244 0.001215
5 9 -2.5077466679252627 -3.3173619230718483 3.516757 0.001218
5 10 -2.7638805980314665 -3.6143367128249979 4.981081 0.017463
5 11 -2.9228928850500262 -3.7846639183425737 4.850750 0.003746
5 12 -2.9617899970821497 -3.826269495249865 6.082319 0.001585
5 13 -3.0458223438794629 -3.9143591600682841 7.172996 0.007676
5 14 -3.1843419440881293 -4.0611006319107137 7.626352 0.005147
5 15 -3.1969111471322407 -4.074974728750596 8.427245 0.002592
5 16 -3.2707911024354708 -4.1548520460467824 11.013092 0.008342
5 17 -3.3162040930134866 -4.2043116532089435 11.685774 0.005501
5 18 -3.3386002498949665 -4.2287534253988905 12.587649 0.011400
5 19 -3.3581599726942271 -4.2504599157545018 12.760866 0.004815
5 20 -3.3919348161111422 -4.2880583130380021 14.811664 0.032384
5 21 -3.4058613333183727 -4.3036986349447286 16.253392 0.007512
5 22 -3.4155861491003461 -4.3148225380372534 16.877364 0.013401
5 23 -3.4261111743095336 -4.3268479289738959 18.297291 0.010533
5 24 -3.4485579226797949 -4.3528519483675332 21.707436 0.006012
5 25 -3.4574724795584797 -4.3633218610158435 22.565803 0.035795
5 26 -3.4722140331953906 -4.380809831240839 26.150509 0.007361
5 27 -3.4813419495922506 -4.3917304160007529 28.668601 0.008746
5 28 -3.4829501118121167 -4.3936811990010671 29.151780 0.008593
5 29 -3.4888608347524515 -4.4008753907294773 31.115522 0.016645
5 30 -3.4942413897615054 -4.4074639500851358 32.243462 0.017489
5 50 -3.5380131097410628 -4.462610076001031 74.001546 0.027289
5 55 -3.542048737278737 -4.4678698528662961 90.055053 0.031038
5 65 -3.5483570564967759 -4.4761660274595796 153.818513 0.038464
5 40 -3.5242888798555594 -4.4449694378481936 45.460886 0.018267
5 70 -3.5501962978070782 -4.4786043991017177 163.470753 0.043075
