num states cc mbpt cc_times mbpt_times
13 13 0 0 0.157199 0.000147
13 14 -3.6803605726420692 -7.9598798314501753 4.989783 0.004950
13 15 -4.0357011001888408 -8.5779683731813332 5.591877 0.006681
13 16 -7.0962563518677726 -14.153679373124694 14.917845 0.008094
13 17 -9.7368266535078387 -19.605154943144562 24.496844 0.013395
13 18 -11.02150022064766 -21.463965726022465 32.148303 0.015539
13 19 -12.470761931875783 -24.384044738502325 39.286746 0.021806
13 20 -14.541651172222922 -27.307358386222944 60.746031 0.032169
13 21 -15.390576608814742 -28.435227678603223 73.496175 0.036331
13 22 -16.000394623160517 -29.17223992935552 87.924335 0.065796
13 23 -16.757823155292495 -30.163456491997849 96.013909 0.075749
13 24 -18.294728211273107 -32.006537946975627 156.959899 0.057864
13 25 -18.897530392526591 -32.705260736683741 189.754651 0.089666
13 26 -19.957420166448426 -33.896173779697435 255.096814 0.083610
13 27 -20.625299653350368 -34.645381478456514 312.940753 0.152607
13 28 -20.760936470102664 -34.798289892970807 328.465308 0.099123
13 29 -21.224720567099453 -35.30142437046738 354.794985 0.132734
13 30 -21.649685442050419 -35.762832262879598 432.045346 0.241767
13 31 -22.042590049273784 -36.186904967871833 503.835286 0.176329
13 32 -22.260217673722728 -36.418311267014722 522.421697 0.192776
13 33 -22.418257420802895 -36.585798743391251 572.270342 0.171021
13 34 -22.858183442388075 -37.051250198014884 638.345118 0.195953
13 35 -22.981281879395432 -37.181405605667599 728.077846 0.217620
13 36 -23.433428055952582 -37.658632090923916 794.518057 0.269105
13 37 -23.647313502655454 -37.885242126633948 896.510381 0.247744
13 38 -23.742330231952614 -37.985058399802952 931.116700 0.278908
13 50 -25.210611181644417 -39.538441703720707 2399.690575 0.594787
13 63 -25.925489443651585 -40.316603450319647 4868.658729 0.972132
13 65 -26.025654349138776 -40.428489477583014 5622.192453 1.256057
13 40 -24.079883539931775 -38.340758739646226 1186.248968 0.321154
13 70 -26.160990205831773 -40.581368353693684 7056.404732 1.196540
