num states cc mbpt cc_times mbpt_times
4 4 0 0 0.148588 0.000116
4 5 -0.045056339106867543 -0.051271102772003557 1.518807 0.000126
4 6 -0.55957228338212017 -0.63698131845547312 2.023323 0.000420
4 7 -1.2603968591746411 -1.528517908578553 2.221051 0.000171
4 8 -1.3985881365459747 -1.6882550373016509 2.433139 0.000230
4 9 -1.6581973215387225 -1.9917632293577128 3.024915 0.000470
4 10 -1.7573237806175686 -2.091914244792469 1.726474 0.001471
4 11 -1.8433925722502544 -2.1824035242676754 3.790001 0.001845
4 12 -1.8742240749888397 -2.2180425072422958 4.109113 0.002467
4 13 -1.92538512454695 -2.2734333488298946 4.530729 0.002992
4 14 -2.0123905021432384 -2.3698951853891894 5.650795 0.003881
4 15 -2.0175918880281518 -2.3753740750502996 5.659448 0.002369
4 16 -2.0580137601605895 -2.4205823857137436 7.013587 0.004165
4 17 -2.0821994374312971 -2.4480485398482239 7.413741 0.005106
4 18 -2.0961009464269642 -2.464432154627314 8.059514 0.005328
4 19 -2.1069794868590561 -2.4771415007716642 8.628426 0.005355
4 20 -2.1260636557769677 -2.4998591493364488 9.563276 0.003967
4 21 -2.1344615474573336 -2.5101295784155129 10.353813 0.005257
4 22 -2.1402183605723692 -2.517241086911874 10.570786 0.003563
4 23 -2.1457912099259175 -2.5242744435128497 11.784855 0.011446
4 24 -2.1576300831682884 -2.5394401292259143 12.961726 0.012567
4 25 -2.1621794923128901 -2.5453880818078232 13.356139 0.004611
4 26 -2.1703733611492719 -2.5561580507777464 14.770315 0.005017
4 27 -2.1750966226135571 -2.5624996742631914 16.153424 0.005787
4 28 -2.1760091691237475 -2.5637272015718136 16.903529 0.021007
4 29 -2.1793302513641022 -2.5682310220707403 17.263143 0.009127
4 50 -2.2064436765171118 -2.6064900076741462 51.704798 0.016690
4 54 -2.2086703928770364 -2.6097793593398952 62.318130 0.020289
4 65 -2.2122337834615711 -2.6151065399024471 96.020366 0.024700
4 40 -2.1988323017954285 -2.5954354730942959 32.052130 0.013137
4 70 -2.213271380540613 -2.6166730129897919 110.504969 0.029362
