num states cc mbpt cc_times mbpt_times
9 9 0 0 0.281368 0.000105
9 10 -0.79182590673000275 -1.2972492381657177 3.231497 0.000986
9 11 -2.058575376176214 -3.2414949734741505 6.356556 0.002340
9 12 -2.6632824048023402 -4.5380621010003601 6.792813 0.006244
9 13 -3.878362270275904 -6.701094613208106 11.128819 0.004382
9 14 -6.3571210412861667 -11.38639669043882 22.159124 0.007701
9 15 -6.5442000040262043 -11.761447711026051 14.967770 0.008036
9 16 -7.7463399015930214 -13.49719421852906 34.572212 0.009687
9 17 -8.485304195812045 -14.463791110868028 45.559985 0.012530
9 18 -9.0098570413966659 -15.212141319085896 46.229579 0.015017
9 19 -9.3494419995660287 -15.600064352367264 61.436311 0.018629
9 20 -9.97280276086091 -16.314521451524573 107.786196 0.022321
9 21 -10.302266543629846 -16.732311589914225 136.210310 0.248713
9 22 -10.514748806220364 -16.972930331081415 136.210945 0.029442
9 23 -10.739241388375969 -17.225870442342309 130.721658 0.030880
9 24 -11.222212535879027 -17.763574061758703 170.127145 0.042019
9 25 -11.408872917044523 -17.968463246010277 179.847134 0.045662
9 26 -11.754994971861265 -18.349620563516048 249.710385 0.121296
9 27 -11.951101562350789 -18.560695771242663 280.903890 0.064360
9 28 -11.99231932140424 -18.606085552144364 279.246051 0.063948
9 29 -12.137514733398053 -18.76425756123967 283.279142 0.071020
9 30 -12.27231512365417 -18.912234373507143 352.426986 0.081895
9 31 -12.391390872068158 -19.042068387384965 357.654695 0.089030
9 32 -12.460181613816635 -19.117980776421806 366.431044 0.095198
9 33 -12.504763908120104 -19.166196763097116 426.010432 0.104626
9 34 -12.637131510500001 -19.311524675013736 455.706869 0.108676
9 50 -13.314338796669556 -20.084624290659619 864.280176 0.258699
9 59 -13.463062647394761 -20.269163989645286 1344.525906 0.347353
9 65 -13.530220826748856 -20.356249689561274 1790.460399 0.419788
9 40 -12.996494679409494 -19.713531378619187 520.319893 0.155362
9 70 -13.565399758770928 -20.402992436835589 2243.884137 0.486747
