num states cc mbpt cc_times mbpt_times
7 7 0 0 0.153487 0.000091
7 8 -0.22028889636617505 -0.27563186389333844 1.490775 0.000318
7 9 -1.527019877615027 -2.2615594977734288 2.839521 0.000899
7 10 -2.5769916794806207 -3.8983002932330937 3.893271 0.003823
7 11 -3.6034177388188642 -5.5846757410579224 5.784802 0.003223
7 12 -3.8464156007799128 -5.9201498680262734 6.557818 0.002693
7 13 -4.3609776759900898 -6.5603508039705387 8.531063 0.003881
7 14 -5.3123645844746044 -7.7635215107900102 13.818451 0.007880
7 15 -5.3778323116942222 -7.8349486973637656 14.464333 0.025293
7 16 -5.8599470161342566 -8.3745438390143612 20.065978 0.009431
7 17 -6.1674357069341976 -8.7107316664215428 23.691568 0.047611
7 18 -6.3427618649309245 -8.9014288830896398 27.472909 0.012497
7 19 -6.4897934722837016 -9.0601080278561614 30.038017 0.064865
7 20 -6.7487674704130605 -9.3401115884823795 39.635339 0.015504
7 21 -6.8617954323854509 -9.4626637501744142 42.875228 0.017397
7 22 -6.9430141964974581 -9.5498344694175863 46.389791 0.048966
7 23 -7.027655459543511 -9.639782079002746 53.691658 0.019659
7 24 -7.2106815698065745 -9.8354443185636118 62.760026 0.023731
7 25 -7.2840051363286804 -9.9143814922207252 71.408458 0.028197
7 26 -7.4107253878373092 -10.052056940489368 85.731980 0.031157
7 27 -7.4865168988353616 -10.134981133377448 99.248422 0.087299
7 28 -7.501012338509808 -10.150949829897069 99.400487 0.034837
7 29 -7.5534013900142236 -10.208909503621348 112.523862 0.041378
7 30 -7.6010161167382755 -10.262078619447392 130.120290 0.042705
7 31 -7.6439294097007453 -10.310295713503988 135.373507 0.045293
7 32 -7.6681454679528329 -10.337759733174169 150.104327 0.050998
7 50 -7.9661099443914418 -10.695698355416612 392.709375 0.137114
7 57 -8.0115652892408384 -10.75617496985895 531.180112 0.179334
7 65 -8.0403816485467416 -10.795693261136105 747.674774 0.213854
7 40 -7.8578926430752336 -10.559676058282923 251.081691 0.080935
7 70 -8.0528953585530161 -10.813170095529919 934.874007 0.238292
