num states cc mbpt cc_times mbpt_times
14 14 0 0 0.156273 0.000729
14 15 -0.024696388606191701 -0.028414167242427416 1.513380 0.000399
14 16 -1.9381639275551854 -3.0868551966147746 6.659001 0.004487
14 17 -4.1212362161028073 -7.0132807905621632 14.784633 0.010933
14 18 -5.9121050630458507 -11.002071312119327 20.852055 0.011623
14 19 -7.3487847116297544 -13.879554729515766 32.228129 0.025590
14 20 -10.164252736730477 -19.736624247560353 54.934287 0.041572
14 21 -11.339024321745359 -21.669278242440939 72.358290 0.028110
14 22 -12.247485391943444 -23.115861762048457 90.164383 0.039036
14 23 -13.196904117714965 -24.527821631482581 114.797636 0.050208
14 24 -15.268744144172279 -27.456307150704703 182.680129 0.065315
14 25 -16.034487628207657 -28.403344642102081 221.171762 0.083207
14 26 -17.577852061711205 -30.385966681723197 311.838070 0.106111
14 27 -18.485717404035448 -31.486815560436472 399.131061 0.126301
14 28 -18.681036021109605 -31.725699126849534 394.410430 0.125535
14 29 -19.374424745015737 -32.549465988186213 472.189052 0.164006
14 30 -20.008127106965844 -33.28906750214972 579.604544 0.212244
14 31 -20.592195087585161 -33.964911688212453 614.759708 0.286660
14 32 -20.920274206564457 -34.337250072047105 717.906048 0.281800
14 33 -21.128002366886378 -34.557549418858642 746.866807 0.217442
14 34 -21.776342280486727 -35.274145365115274 855.445966 0.273457
14 35 -21.947926384066601 -35.457494337118916 958.334640 0.280306
14 36 -22.623820803761383 -36.191458339218066 1204.902947 0.322277
14 37 -22.953496706373787 -36.553892105332103 1215.817749 0.352003
14 38 -23.105008068630003 -36.719378853613861 1436.980483 0.362587
14 39 -23.237870017962436 -36.86161353710159 1359.164840 0.400549
14 50 -25.365527198239764 -39.141478481347441 3233.453165 0.781965
14 64 -26.59941078238424 -40.491978807312194 7898.694830 1.633748
14 65 -26.648838010344225 -40.547766143372399 8322.906547 2.882366
14 40 -23.622990620700669 -37.278424912673081 1621.678657 0.413477
14 70 -26.864626563104594 -40.793652961560966 14005.024575 2.137535
