num states cc mbpt cc_times mbpt_times
15 15 0 0 0.152641 0.000239
15 16 -2.0890169215086081 -4.4296953582243814 6.957013 0.020813
15 17 -4.3436051601103145 -8.9444875577892091 21.056484 0.027215
15 18 -6.1273688727045847 -13.403924389243306 40.275142 0.079154
15 19 -7.5859606349953914 -16.50985845229734 67.590944 0.014629
15 20 -10.436543094938948 -22.782337872068364 136.646969 0.051759
15 21 -11.607483786597383 -24.730859910556251 195.644059 0.055395
15 22 -12.520354572389564 -26.190675151864152 237.470990 0.081690
15 23 -13.56464569580724 -27.976806189764105 311.715770 0.074801
15 24 -15.793542681808463 -31.311957217565315 544.475016 0.108893
15 25 -16.644291946624882 -32.443500652943683 754.016039 0.136811
15 26 -18.234815999213897 -34.494623582766529 1211.115140 0.093763
15 27 -19.199681123878815 -35.685455160067889 1471.734792 0.209302
15 28 -19.397877708702964 -35.926831898741987 1557.883082 0.177196
15 29 -20.11152086229016 -36.775213772525341 1774.596219 0.314575
15 30 -20.761123718826148 -37.531368805217106 2048.337291 0.209671
15 31 -21.366219013036606 -38.232247904660547 2349.996693 0.206352
15 32 -21.71130055256118 -38.629670992494574 2540.571369 0.229661
15 33 -21.954026516489272 -38.906429200678986 2782.038142 0.236668
15 34 -22.642678845942797 -39.677662549070497 3488.977497 0.258902
15 35 -22.831046404860373 -39.884026967701466 3514.050589 0.306679
15 36 -23.54505265336136 -40.665382080478707 4219.423939 0.363778
15 37 -23.885015271082061 -41.038736146995014 4515.878895 0.348852
15 38 -24.041107743827709 -41.208815376569554 4757.166484 0.679207
15 39 -24.182494528146147 -41.361333232873477 4596.750038 0.404855
15 40 -24.583551614749062 -41.795417340166523 5270.265033 0.417398
15 50 -26.427361530279114 -43.772411031760129 11428.012569 0.776963
15 65 -27.788504446541253 -45.260116497562009 25937.303304 1.573123
15 65 -27.788504446541253 -45.260116497562009 25937.303304 2.748752
