num states cc mbpt cc_times mbpt_times
11 11 0 0 0.205854 0.000146
11 12 -0.14685275818481475 -0.19784854559622594 1.432851 0.000316
11 13 -1.1298736228993835 -1.7583718055870181 2.552082 0.001567
11 14 -4.267422149713723 -8.2015622254901537 8.172738 0.009805
11 15 -4.6103375530223838 -8.8726411144598867 9.179568 0.006963
11 16 -6.8131329323689762 -12.776661624244028 18.244462 0.026869
11 17 -8.459016058610235 -15.859987611978992 28.917349 0.043526
11 18 -9.1927610092923135 -16.851766057238706 37.631929 0.084917
11 19 -9.9310712782668258 -17.899558752195855 44.903125 0.020871
11 20 -11.258670810452694 -19.779648715894893 68.385214 0.025859
11 21 -11.747559830577753 -20.374399739122019 79.537410 0.095555
11 22 -12.146197941894656 -20.862212487325131 92.979835 0.035139
11 23 -12.578978954212236 -21.367023288047676 110.266946 0.042319
11 24 -13.551471255186371 -22.504046705789513 155.433584 0.063763
11 25 -13.965369654124995 -22.995226330210457 193.325380 0.062059
11 26 -14.63752835220015 -23.74557300243454 247.325941 0.144408
11 27 -15.080276920635637 -24.250316866916101 278.960742 0.082493
11 28 -15.158065003849906 -24.333607922216025 287.759396 0.086462
11 29 -15.449421775613667 -24.648629926848873 339.385815 0.096478
11 30 -15.710610872124079 -24.928489867697042 375.343856 0.109249
11 31 -15.956648533702795 -25.193413081076606 426.908833 0.128452
11 32 -16.095229007361084 -25.341975111564697 457.349224 0.179542
11 33 -16.206888529346902 -25.465110363084889 454.451176 0.179421
11 34 -16.493448627352514 -25.774413732592123 558.230995 0.178776
11 35 -16.575603939169632 -25.863851942346564 550.240910 0.217474
11 36 -16.864781261104667 -26.174891777228389 696.108069 0.228946
11 50 -17.982494425179524 -27.396505345360602 1699.513542 0.423250
11 61 -18.389756187371439 -27.868269105291191 3134.282963 0.716288
11 65 -18.481454010622194 -27.979110582864685 3861.864419 1.029257
11 40 -17.268930864787116 -26.609676006805834 947.517740 1.127668
11 70 -18.562136507970614 -28.07870556470759 4939.964267 1.916345
