num states cc mbpt cc_times mbpt_times
6 6 0 0 0.290090 0.000089
6 7 -1.4225857534432769 -2.97648112403972 3.042471 0.000328
6 8 -2.0571481827197307 -4.4104620417912681 3.235296 0.010183
6 9 -2.8365218148596512 -5.4615880213486463 4.609998 0.003835
6 10 -3.7181834513703169 -7.1300654917988817 8.610319 0.003266
6 11 -4.2201703197373925 -7.7728476280569296 7.822423 0.005496
6 12 -4.3180872658431149 -7.8805377331390369 10.639289 0.002274
6 13 -4.6202353924643944 -8.2564917462298695 14.639081 0.004351
6 14 -5.0738817328388093 -8.7824805648104665 16.826081 0.004076
6 15 -5.1164954013271231 -8.83207217444901 20.310422 0.017128
6 16 -5.3474573097208946 -9.0890970794567352 22.143264 0.005583
6 17 -5.5092817333179056 -9.271299620931833 21.911511 0.008352
6 18 -5.5872336234148392 -9.3568480302004033 27.497427 0.007692
6 19 -5.6620063086951351 -9.4409482887305849 29.704183 0.008638
6 20 -5.779488460019806 -9.5723038298055094 40.595333 0.017302
6 21 -5.8262510922529271 -9.6233494807169162 47.834129 0.010498
6 22 -5.8615634970441715 -9.6625017183055579 36.504010 0.011774
6 23 -5.8999081719805879 -9.7061304303295959 44.184863 0.013096
6 24 -5.983310402242707 -9.8009714324906785 48.216893 0.049793
6 25 -6.0154060068449065 -9.8381169986367638 58.506292 0.019971
6 26 -6.0684008616023259 -9.9001096405389912 69.438860 0.021160
6 27 -6.1023690176444392 -9.9400927522401954 86.455668 0.021457
6 28 -6.1085319452435449 -9.9474552334319615 77.517887 0.041723
6 29 -6.1302458033942697 -9.9737142597358002 82.630877 0.049170
6 30 -6.1498361159282959 -9.997445542056651 88.287822 0.026388
6 31 -6.1676496347462066 -10.019454499220624 94.356586 0.026140
6 50 -6.3005717593539128 -10.193820877035517 205.002310 0.065369
6 56 -6.31661982186953 -10.216662756541218 259.930137 0.092239
6 65 -6.3324299807137976 -10.239637499337897 356.772514 0.112408
6 40 -6.2557916264740303 -10.132417687995233 128.791511 0.043729
6 70 -6.3378913163995314 -10.247703512380738 418.303746 0.122082
