num states cc mbpt cc_times mbpt_times
1 1 0 0 0.274747 0.002739
1 2 -0.014972059901088892 -0.015786749612590998 3.449557 0.005473
1 3 -0.018213038772882332 -0.019660279828396507 2.870550 0.001349
1 4 -0.018814191880958852 -0.020422804114483981 3.493381 0.000130
1 5 -0.018995144380867548 -0.020663783035439788 4.320460 0.000162
1 6 -0.019363584857855463 -0.021157034838117792 3.527190 0.000147
1 7 -0.019573261899247869 -0.021442395728196815 3.659020 0.000233
1 8 -0.019616983089968884 -0.021502571065555882 3.201438 0.000141
1 9 -0.019693262675602181 -0.021608220208944717 3.394676 0.000728
1 10 -0.019737428083511675 -0.021669831238402281 3.073339 0.000210
1 11 -0.019770431910295285 -0.021716118542990586 3.487163 0.002192
1 12 -0.019778900039720659 -0.02172800249447011 3.025781 0.005059
1 13 -0.019798839132601543 -0.021756042935842195 2.978880 0.000188
1 14 -0.019830611339520632 -0.021800943530655242 3.355936 0.000129
1 15 -0.019833270792902379 -0.021804703406537129 3.216432 0.000145
1 16 -0.019850953860707787 -0.021829780195246017 2.917854 0.002138
1 17 -0.019862090440083836 -0.021845623962177815 2.298649 0.000319
1 18 -0.019868393812121035 -0.021854604875888858 1.653870 0.006380
1 19 -0.01987379269614346 -0.021862304835695619 2.295254 0.005243
1 20 -0.019883100204062986 -0.021875607789318793 1.851284 0.000400
1 21 -0.019887143762570128 -0.021881392821429226 2.841309 0.000163
1 22 -0.019890256230914279 -0.021885848733073306 1.955134 0.002188
1 23 -0.019893699182792903 -0.021890776598402436 2.062213 0.002972
1 24 -0.019901028319257608 -0.021901290617627685 1.867613 0.000252
1 25 -0.019903932047878711 -0.021905463285834533 1.915431 0.000574
1 26 -0.019909200948998545 -0.021913040188719642 2.084776 0.000266
1 50 -0.019937412583559008 -0.021953832014447946 7.935678 0.001213
1 51 -0.019937629721384499 -0.021954147711819107 5.843224 0.001434
1 65 -0.019943075712863613 -0.021962078984147277 16.100238 0.000654
1 40 -0.019930597562484977 -0.021943938585841576 3.603847 0.000543
1 70 -0.019944139603599635 -0.021963631482150994 19.056186 0.000978
