num states cc mbpt cc_times mbpt_times
8 8 0 0 0.187903 0.002177
8 9 -1.2809432897275461 -2.3843291926327295 4.178537 0.000970
8 10 -2.3284905089128429 -4.0804072716334971 5.715003 0.002469
8 11 -3.4571889744968054 -5.9721840521205216 3.856833 0.003406
8 12 -3.7242407447043844 -6.3197327248469435 7.910363 0.003644
8 13 -4.6942327394339198 -8.1630935035549861 9.413741 0.007872
8 14 -5.9966768894917504 -9.9328949310347063 15.836405 0.005394
8 15 -6.0728765008277765 -10.01514218216022 20.976692 0.007958
8 16 -6.6852095632592192 -10.710601428946681 26.742357 0.017029
8 17 -7.1197827995411034 -11.228385040817454 43.122992 0.012937
8 18 -7.3876113086942405 -11.552812531070385 48.354362 0.058378
8 19 -7.593030405221449 -11.78464401924588 46.252539 0.062731
8 20 -7.9483712116795004 -12.179057131957435 61.608963 0.108228
8 21 -8.1012163537701358 -12.34716815419509 69.566255 0.032608
8 22 -8.2114075085062801 -12.466070077849789 75.964551 0.177257
8 23 -8.3356659739739207 -12.60307614319175 81.558429 0.023904
8 24 -8.5916715627741471 -12.880717042799827 88.557164 0.031468
8 25 -8.6887058500932124 -12.984278415499322 114.028346 0.119550
8 26 -8.8657167121045628 -13.176325089596123 158.997380 0.052671
8 27 -8.9701118482715785 -13.289731124859617 223.064238 0.217894
8 28 -8.9918925787997726 -13.313852624187842 191.028476 0.406707
8 29 -9.0675886755334343 -13.397124984804382 212.524795 0.373066
8 30 -9.1349740217079791 -13.471823933278468 226.557491 0.378371
8 31 -9.1967938368831259 -13.540621659673151 245.270492 0.143332
8 32 -9.2308845690669408 -13.578797508813615 255.617092 0.089960
8 33 -9.2539243725933531 -13.604386411855558 269.800380 0.461972
8 50 -9.6554283607196112 -14.078866881806274 495.380409 0.169450
8 58 -9.7229000375215353 -14.166966355773388 728.735200 0.211781
8 65 -9.760857840493351 -14.218377486957044 987.792005 0.334236
8 40 -9.5002490641726745 -13.888158930556148 308.561091 0.105879
8 70 -9.7783727523098456 -14.242576805453757 1166.373441 0.288932
