num states cc mbpt cc_times mbpt_times
10 10 0 0 0.145472 0.000123
10 11 -2.5313959525252643 -3.0737447397291504 1.180732 0.000891
10 12 -3.7150734713791413 -4.6003572689514689 3.077879 0.002512
10 13 -6.7979323970838905 -8.5664178971552065 4.832723 0.002225
10 14 -11.851906511474661 -14.774747266442654 12.045564 0.007198
10 15 -12.494433218258326 -15.570427480466513 13.950856 0.016547
10 16 -15.671992518841481 -19.3667716923805 23.008232 0.029844
10 17 -17.393205810113269 -21.230731687490724 32.690944 0.012784
10 18 -18.267047807964797 -22.16285801912899 40.018486 0.015525
10 19 -19.081220491577074 -23.035286857012689 47.878314 0.018884
10 20 -20.298647408639447 -24.296544537976988 63.333081 0.080819
10 21 -20.804452736678144 -24.818789387532988 72.634039 0.026729
10 22 -21.157009359157662 -25.177815116870192 83.784006 0.030552
10 23 -21.569203723506192 -25.599486837718068 93.668717 0.036650
10 24 -22.456040341766197 -26.505217315092398 140.816814 0.047215
10 25 -22.82186185378816 -26.878873106065079 163.334477 0.052555
10 26 -23.405119942463109 -27.469734429513547 211.701165 0.065764
10 27 -23.773389397184459 -27.843192123790782 236.882017 0.075968
10 28 -23.840537189826513 -27.910965859653491 248.337765 0.082219
10 29 -24.083015791540006 -28.155556415416626 268.675106 0.087412
10 30 -24.303557381056031 -28.378061031453072 313.291251 0.093338
10 31 -24.507556628769024 -28.583933422127775 358.223587 0.111071
10 32 -24.623254150562516 -28.700764907097952 371.770425 0.132646
10 33 -24.713631339560102 -28.792327550494427 390.290153 0.111187
10 34 -24.946718388259146 -29.027811133907356 455.715932 0.125154
10 35 -25.012945790705878 -29.094821603785693 478.779673 0.134214
10 50 -26.159787197673261 -30.258073020673976 1176.577250 0.344452
10 60 -26.482455791696832 -30.589009331704336 2128.493531 0.512979
10 65 -26.578446158558513 -30.688092877377855 2700.482597 0.605497
10 40 -25.578697140548016 -29.667088723683932 669.383061 0.221324
10 70 -26.648751076123126 -30.760906835495391 3372.220523 0.693625
