num states cc mbpt cc_times mbpt_times
14 14 0 0 0.168680 0.000172
14 15 -0.033137418530967341 -0.033949821443698971 1.866616 0.000258
14 16 -3.2174511719666055 -3.5465480225070865 7.436450 0.004649
14 17 -7.1780576664807674 -8.0790660127922056 16.143796 0.007125
14 18 -10.876949988732873 -12.623835872555881 23.977868 0.011254
14 19 -13.635091843391658 -15.928106159158757 32.193865 0.015799
14 20 -19.103348219395556 -22.618514540946453 56.315600 0.022412
14 21 -21.085598671058218 -24.833271145880168 74.383260 0.054256
14 22 -22.567684658041468 -26.48160578403257 87.680186 0.033201
14 23 -24.040639860318599 -28.08826485667209 111.099162 0.039377
14 24 -27.122712377357796 -31.411549117397442 176.777710 0.060070
14 25 -28.158191174014853 -32.486228308849178 219.517363 0.076530
14 26 -30.286640616365432 -34.71961117786644 308.415490 0.094148
14 27 -31.484697303722882 -35.957761944068004 372.772564 0.111409
14 28 -31.743132097625423 -36.224996444623194 389.332216 0.115702
14 29 -32.637222713821139 -37.144679846420381 449.333264 0.154626
14 30 -33.441562093220128 -37.968708488946525 527.150598 0.213848
14 31 -34.175779186751761 -38.71999375773877 602.295723 0.195513
14 32 -34.581333654920833 -39.133167734103914 655.046068 0.201810
14 33 -34.824541313718342 -39.377615235054911 720.391528 0.215416
14 34 -35.60622238494836 -40.169991070693769 821.072559 0.228934
14 35 -35.806999087871603 -40.372160080755179 852.749791 0.267151
14 36 -36.606355551712518 -41.179453218192229 1142.097941 0.288188
14 37 -36.999306789412444 -41.577214922785345 1222.433390 0.345053
14 38 -37.178671605974031 -41.758549720121373 1297.883354 0.324820
14 39 -37.333229778136598 -41.91426351302929 1388.365153 0.493399
14 50 -39.788771301085788 -44.388680643361745 3385.259103 0.794229
14 64 -41.215236791865451 -45.831143816281326 9231.834999 1.370095
14 65 -41.273421098606541 -45.890263136391944 9813.642134 2.009696
14 40 -37.784405110035138 -42.369673587419776 1708.197300 0.941536
14 70 -41.528919225023813 -46.150241467824969 12310.470602 1.641958
