num states cc mbpt cc_times mbpt_times
8 8 0 0 0.148829 0.000088
8 9 -2.2520624870644523 -2.5645223277836449 2.453192 0.001403
8 10 -3.9538290280098769 -4.4629965305628518 2.258968 0.000977
8 11 -5.8136903070048795 -6.5644897664393227 4.242657 0.002742
8 12 -6.1850841680932165 -6.9525097393362607 4.855804 0.005324
8 13 -7.9071312822050741 -8.9698545764697126 8.413660 0.005159
8 14 -9.7577419933836431 -10.92540480094512 13.400408 0.006327
8 15 -9.8479799142563831 -11.016287503833423 14.062535 0.019115
8 16 -10.597613646197532 -11.779514790611739 21.146193 0.026858
8 17 -11.146668638031338 -12.344994778635186 26.674461 0.010089
8 18 -11.488405032527849 -12.697733306426333 31.369218 0.013095
8 19 -11.736228383632664 -12.949698038797735 35.218191 0.014680
8 20 -12.15791826650392 -13.377136535207516 44.454005 0.071525
8 21 -12.337583890659705 -13.558918440316617 48.523952 0.019559
8 22 -12.464549661090464 -13.686972329652768 54.298755 0.020468
8 23 -12.609815466790886 -13.834076007354629 59.619065 0.022230
8 24 -12.904599322266506 -14.131727785136087 76.930509 0.031852
8 25 -13.014691497391112 -14.242578170838412 84.729417 0.029894
8 26 -13.217461635226689 -14.447305239400496 104.233532 0.038887
8 27 -13.336992236188953 -14.568024740132671 120.024255 0.043430
8 28 -13.362253606759579 -14.593610686418565 125.733417 0.042666
8 29 -13.449421478330255 -14.681819495800676 136.229202 0.045555
8 30 -13.527417038318513 -14.760846246886722 152.032940 0.051096
8 31 -13.599098002944251 -14.833517599956261 168.376138 0.090676
8 32 -13.638791165061928 -14.873799622703586 181.069959 0.117237
8 33 -13.6654151424394 -14.900779358537282 186.999217 0.058755
8 50 -14.150291934617723 -15.396804436161704 513.391342 0.159142
8 58 -14.237995315391911 -15.487803729574166 759.325072 0.218937
8 65 -14.288707089540104 -15.54068945679473 1105.635706 0.278313
8 40 -13.957517120587537 -15.198480095545708 301.538103 0.143516
8 70 -14.312448856061623 -15.565517812260651 1302.663653 0.303407
