num states cc mbpt cc_times mbpt_times
11 11 0 0 0.144797 0.000142
11 12 -0.211501594994917 -0.22222800473548743 1.762828 0.000423
11 13 -1.8349270194154057 -1.9988693080861588 1.662464 0.000682
11 14 -7.9433718960597153 -9.2960304515521717 8.373808 0.005277
11 15 -8.5888810736338712 -10.056388423340392 9.975684 0.004694
11 16 -12.421059019166716 -14.467864013985627 20.906415 0.027024
11 17 -15.356114623754976 -17.932773732467417 30.079133 0.014857
11 18 -16.412345876697138 -19.053911325078673 38.371761 0.014153
11 19 -17.510939322958084 -20.232763059741004 46.793067 0.024673
11 20 -19.470122999317184 -22.33935871641911 67.140371 0.026391
11 21 -20.114773546873344 -23.005791424746782 77.859694 0.030535
11 22 -20.638713999748155 -23.54878407509819 90.972660 0.032379
11 23 -21.187233579270288 -24.109945026185812 106.156841 0.039486
11 24 -22.417055761948436 -25.369702108399906 157.728643 0.052486
11 25 -22.944907828884141 -25.91220134875951 180.395340 0.060015
11 26 -23.758109829332838 -26.737720110570425 236.445370 0.073684
11 27 -24.301273383799604 -27.291374999206834 273.847111 0.118364
11 28 -24.391784830262161 -27.382502050190176 283.497418 0.134479
11 29 -24.732504747737757 -27.726342350985362 327.045268 0.145614
11 30 -25.035175550599256 -28.031256660079904 362.693598 0.109267
11 31 -25.320822023973541 -28.31930021625697 405.909611 0.120166
11 32 -25.480883262325769 -28.480562513981816 438.457701 0.126028
11 33 -25.612685109636288 -28.613925604022452 488.094853 0.135828
11 34 -25.944330583404426 -28.948477961057403 551.256029 0.151730
11 35 -26.039817318035954 -29.044919970866129 549.530744 0.193460
11 36 -26.372072972635337 -29.379901265588689 635.606071 0.198444
11 50 -27.661535662945095 -30.683453296053649 1658.310877 0.450109
11 61 -28.148172911560721 -31.179836173428058 3116.149148 0.649864
11 65 -28.261065917363894 -31.295707585882305 3346.891094 0.779310
11 40 -26.834807665683361 -29.846504646512884 837.026322 0.272343
11 70 -28.361934389928422 -31.399549276372852 4136.851565 0.959071
