num states cc mbpt cc_times mbpt_times
4 4 0 0 0.146779 0.000098
4 5 -0.054630154163810729 -0.055711080472015284 1.673623 0.000143
4 6 -0.67587827223995756 -0.68893937548690654 2.012851 0.000618
4 7 -1.5954312220468481 -1.6445204110767075 1.010031 0.000939
4 8 -1.7623713567384376 -1.8149474037592459 0.944412 0.000585
4 9 -2.0771513581349756 -2.1370867924863397 1.375880 0.000713
4 10 -2.1836468080662037 -2.2434263197570101 1.852173 0.001449
4 11 -2.2788128322684953 -2.3390734818588292 2.287218 0.001988
4 12 -2.3155211816857371 -2.37651927530128 4.243150 0.002910
4 13 -2.3731395212394917 -2.434681245276793 3.088458 0.002317
4 14 -2.4728069120870666 -2.5356603462308183 6.203933 0.001859
4 15 -2.4784937019178925 -2.5413767061389039 4.390768 0.003627
4 16 -2.5248539440044837 -2.5884085478202463 5.638168 0.004738
4 17 -2.5529021313909999 -2.6169280123342711 8.146044 0.007868
4 18 -2.5695160527849161 -2.6339110630612694 7.094582 0.004996
4 19 -2.5824033181754307 -2.6470665815819894 7.568284 0.005534
4 20 -2.605335222295257 -2.6705416606959798 8.785642 0.003221
4 21 -2.6156509754231134 -2.6811412472855651 9.167215 0.005218
4 22 -2.6227672378766793 -2.6884639075584786 9.855413 0.010858
4 23 -2.6297804179345343 -2.6956994002187491 10.381058 0.003865
4 24 -2.6448540502266233 -2.7112842022780415 12.297225 0.005657
4 25 -2.6507436633681944 -2.7173901509730713 14.997213 0.004701
4 26 -2.6613804109457408 -2.7284275817771588 15.435712 0.005155
4 27 -2.6676204267766233 -2.7349208285402682 16.950278 0.006018
4 28 -2.6688264119614091 -2.736176126373624 17.153615 0.008386
4 29 -2.6732424976960134 -2.7407784870519749 17.880250 0.006765
4 50 -2.7103885915139796 -2.7797034090581798 51.937923 0.060508
4 54 -2.7135441121527757 -2.7830313891911631 65.244731 0.020488
4 65 -2.7186383821950653 -2.7884130661478936 99.027239 0.027980
4 40 -2.6997350038756074 -2.7684946348215567 32.180608 0.012765
4 70 -2.7201323382846128 -2.7899935497755624 113.185178 0.048180
