num states cc mbpt cc_times mbpt_times
12 12 0 0 0.152828 0.000134
12 13 -0.98282757827511458 -1.0430377214254904 2.811077 0.001835
12 14 -6.8569962380824805 -7.8400536442657689 7.741786 0.005630
12 15 -7.4748113023287237 -8.5609818403349784 9.271901 0.005478
12 16 -12.411251787707645 -14.45682572163347 20.326240 0.009276
12 17 -15.385947760243443 -17.963920168122797 30.353080 0.040525
12 18 -16.556656342919506 -19.213714187976809 37.278586 0.083773
12 19 -17.680411320002641 -20.42273666779753 47.817374 0.018399
12 20 -19.766621446532 -22.676320456460125 69.673584 0.025347
12 21 -20.742785662225838 -23.739381449453514 79.831485 0.029250
12 22 -21.345327267557348 -24.365528319817283 89.953190 0.033600
12 23 -21.923049890112004 -24.956238890412195 108.867123 0.176955
12 24 -23.253232126964036 -26.319978228228653 164.257558 0.057150
12 25 -23.839169547689586 -26.924554483955276 189.917564 0.062802
12 26 -24.779577262472454 -27.884078201760321 244.886987 0.077236
12 27 -25.362036208008941 -28.477814982036524 281.573415 0.094069
12 28 -25.460859879062177 -28.577274846846073 297.087085 0.134861
12 29 -25.841003942027399 -28.961104589940629 339.466650 0.105238
12 30 -26.191583739125683 -29.315484041885043 403.343541 0.148464
12 31 -26.505807678577277 -29.632308036908675 451.726505 0.161554
12 32 -26.688899263130025 -29.817146125718416 481.800942 0.159613
12 33 -26.827349651970678 -29.957016370659719 476.910089 0.146307
12 34 -27.195478426731057 -30.328409146907013 548.563232 0.163209
12 35 -27.297326938816369 -30.431155340331863 574.403359 0.171695
12 36 -27.666625375228563 -30.803468275688598 673.988069 0.197879
12 37 -27.832990125477565 -30.971037054957719 723.488188 0.214796
12 50 -29.105571196680909 -32.257306973070222 1626.016313 0.438840
12 62 -29.667044164831317 -32.829477989067996 3067.859675 0.772663
12 65 -29.773871383545206 -32.938996758813602 4051.738768 0.868303
12 40 -28.185632495811788 -31.326782512327814 1011.519109 0.363030
12 70 -29.886891379212543 -33.055202092891491 4730.366538 1.136795
